order_id,customer_id,order_date,order_amount,order_status,city,cancellation_reason
21439,123,2024-01-06,510.43,Completed,Bengaluru,
21440,392,2024-02-22,2210.89,Completed,Delhi,
21441,3299,2024-03-27,2419.54,Completed,Hyderabad,
21442,2416,2024-06-28,1187.4,Completed,Pune,
21443,4554,2024-03-26,2477.71,Cancelled,Bengaluru,Price
21444,4041,2024-05-16,942.2,Completed,Pune,
21445,3144,2024-04-05,353.12,Completed,Pune,
21446,2560,2024-06-22,1516.66,Cancelled,Delhi,Price
21447,1096,2024-04-22,2196.86,Completed,Chennai,
21448,2772,2024-03-11,1620.21,Completed,Delhi,
21449,4142,2024-06-06,221.68,Cancelled,Delhi,Payment Failed
21450,4689,2024-02-12,227.22,Completed,Mumbai,
21451,2988,2024-06-14,1866.01,Completed,Delhi,
21452,773,2024-02-03,2144.29,Completed,Mumbai,
21453,4578,2024-02-15,781.98,Completed,Mumbai,
21454,1199,2024-02-01,1281.3,Completed,Mumbai,
21455,1451,2024-05-23,2410.51,Completed,Mumbai,
21456,4751,2024-06-15,1259.32,Completed,Pune,
21457,2285,2024-01-01,512.37,Completed,Delhi,
21458,3039,2024-01-20,2296.8,Completed,Chennai,
21459,1164,2024-06-18,1338.89,Completed,Pune,
21460,64,2024-03-12,991.91,Completed,Bengaluru,
21461,2327,2024-06-10,424.1,Completed,Mumbai,
21462,50,2024-06-26,1254.02,Completed,Mumbai,
21463,4311,2024-01-11,1970.25,Completed,Pune,
21464,1675,2024-04-16,1849.52,Completed,Chennai,
21465,2479,2024-02-12,1342.15,Completed,Delhi,
21466,505,2024-01-10,1854.93,Completed,Mumbai,
21467,1592,2024-01-08,1006.75,Cancelled,Bengaluru,Payment Failed
21468,4345,2024-01-19,1891.12,Completed,Chennai,
21469,734,2024-02-24,397.19,Completed,Delhi,
21470,2853,2024-06-28,658.24,Completed,Chennai,
21471,468,2024-01-03,2218.76,Cancelled,Pune,Payment Failed
21472,2809,2024-02-22,875.41,Completed,Delhi,
21473,510,2024-02-13,673.67,Completed,Mumbai,
21474,2774,2024-04-05,404.71,Completed,Delhi,
21475,2858,2024-02-17,1103.8,Completed,Mumbai,
21476,3230,2024-02-23,354.06,Completed,Delhi,
21477,3166,2024-05-23,1343.06,Completed,Delhi,
21478,1510,2024-06-06,2314.17,Completed,Pune,
21479,4070,2024-04-01,2010.41,Completed,Pune,
21480,3511,2024-06-04,293.55,Completed,Hyderabad,
21481,166,2024-05-23,889.44,Completed,Chennai,
21482,3527,2024-02-20,631.58,Completed,Chennai,
21483,3442,2024-06-09,353.96,Completed,Delhi,
21484,1402,2024-06-01,449.87,Completed,Pune,
21485,4004,2024-01-18,2288.73,Cancelled,Chennai,Delay
21486,1415,2024-05-05,913.19,Completed,Pune,
21487,1376,2024-06-02,1102.11,Cancelled,Bengaluru,Price
21488,3154,2024-01-06,1317.11,Completed,Chennai,
21489,3060,2024-06-14,1913.34,Completed,Bengaluru,
21490,63,2024-06-20,2036.25,Completed,Mumbai,
21491,2750,2024-06-19,2416.58,Completed,Chennai,
21492,3975,2024-05-13,684.56,Completed,Chennai,
21493,4651,2024-03-18,892.45,Completed,Chennai,
21494,3858,2024-03-22,919.81,Completed,Mumbai,
21495,2196,2024-03-20,1224.1,Completed,Delhi,
21496,1543,2024-03-28,2057.03,Completed,Pune,
21497,4404,2024-01-13,750.75,Completed,Bengaluru,
21498,1829,2024-03-05,2000.72,Completed,Hyderabad,
21499,98,2024-06-14,669.29,Completed,Mumbai,
21500,1326,2024-03-04,1833.34,Completed,Hyderabad,
21501,4850,2024-01-14,2037.7,Completed,Hyderabad,
21502,3456,2024-05-24,2163.7,Cancelled,Hyderabad,Price
21503,3176,2024-04-30,1373.66,Completed,Chennai,
21504,2638,2024-03-17,956.04,Completed,Chennai,
21505,2025,2024-01-13,1976.48,Completed,Hyderabad,
21506,2982,2024-03-13,938.11,Completed,Mumbai,
21507,679,2024-05-13,540.6,Completed,Hyderabad,
21508,1306,2024-01-06,2119.78,Completed,Hyderabad,
21509,3102,2024-04-30,1145.85,Completed,Mumbai,
21510,1790,2024-04-03,1512.92,Cancelled,Mumbai,Delay
21511,3975,2024-06-13,2312.42,Completed,Mumbai,
21512,2967,2024-02-26,512.33,Completed,Hyderabad,
21513,2897,2024-02-22,1481.52,Completed,Chennai,
21514,3221,2024-02-15,1485.16,Completed,Chennai,
21515,1100,2024-03-18,2182.35,Completed,Delhi,
21516,4503,2024-05-11,984.9,Cancelled,Bengaluru,Delay
21517,3653,2024-02-03,1122.79,Completed,Bengaluru,
21518,4645,2024-02-11,1394.37,Completed,Hyderabad,
21519,1671,2024-03-18,584.56,Completed,Hyderabad,
21520,3203,2024-03-04,1282.52,Completed,Pune,
21521,513,2024-05-24,1202.99,Completed,Hyderabad,
21522,1084,2024-04-27,654.01,Completed,Pune,
21523,4998,2024-01-30,2115.95,Completed,Bengaluru,
21524,1863,2024-06-19,1191.38,Cancelled,Bengaluru,Delay
21525,3615,2024-04-02,903.95,Completed,Delhi,
21526,1800,2024-01-07,499.86,Completed,Chennai,
21527,3959,2024-06-22,406.42,Completed,Delhi,
21528,4103,2024-01-23,2408.52,Completed,Bengaluru,
21529,4009,2024-02-05,2488.85,Completed,Bengaluru,
21530,1977,2024-05-21,2265.23,Completed,Bengaluru,
21531,1159,2024-05-27,1254.85,Completed,Mumbai,
21532,1458,2024-04-25,2058.21,Cancelled,Mumbai,Delay
21533,654,2024-03-21,2118.85,Completed,Delhi,
21534,3794,2024-06-08,889.56,Completed,Mumbai,
21535,483,2024-01-25,1547.87,Completed,Bengaluru,
21536,1661,2024-04-24,2400.69,Completed,Pune,
21537,2539,2024-04-03,844.16,Cancelled,Chennai,Price
21538,3393,2024-02-18,1724.64,Completed,Chennai,
21539,951,2024-01-27,1723.84,Completed,Chennai,
21540,412,2024-06-03,1241.14,Completed,Hyderabad,
21541,354,2024-06-22,1327.76,Completed,Mumbai,
21542,2480,2024-04-04,1249.68,Completed,Mumbai,
21543,4099,2024-06-21,1398.48,Completed,Bengaluru,
21544,4081,2024-06-02,542.19,Completed,Bengaluru,
21545,4227,2024-01-14,2027.92,Completed,Bengaluru,
21546,1099,2024-05-01,1720.47,Cancelled,Bengaluru,Payment Failed
21547,1348,2024-02-17,2439.79,Completed,Chennai,
21548,3550,2024-05-07,764.98,Completed,Hyderabad,
21549,1974,2024-03-25,535.73,Completed,Hyderabad,
21550,1024,2024-04-01,987.87,Completed,Mumbai,
21551,4256,2024-01-15,1372.41,Completed,Hyderabad,
21552,3856,2024-02-20,671.52,Completed,Mumbai,
21553,1419,2024-02-23,1259.38,Completed,Delhi,
21554,4452,2024-05-18,1678.01,Completed,Pune,
21555,1056,2024-04-17,329.19,Completed,Bengaluru,
21556,2937,2024-03-15,1943.47,Completed,Pune,
21557,2531,2024-01-28,2361.34,Completed,Hyderabad,
21558,1910,2024-06-02,816.97,Completed,Mumbai,
21559,1648,2024-05-07,1985.31,Completed,Hyderabad,
21560,2821,2024-03-10,1161.25,Completed,Chennai,
21561,857,2024-06-08,1728.2,Completed,Mumbai,
21562,4892,2024-06-24,1908.94,Completed,Chennai,
21563,3010,2024-04-05,878.44,Completed,Mumbai,
21564,802,2024-05-19,2011.01,Completed,Bengaluru,
21565,342,2024-04-12,441.76,Cancelled,Mumbai,Payment Failed
21566,4502,2024-06-10,2469.47,Completed,Bengaluru,
21567,1397,2024-03-27,975.16,Completed,Bengaluru,
21568,1310,2024-04-14,714.75,Completed,Hyderabad,
21569,577,2024-04-18,518.9,Completed,Chennai,
21570,4317,2024-03-21,2068.02,Completed,Delhi,
21571,4029,2024-02-14,1547.55,Completed,Pune,
21572,2195,2024-04-21,2388.84,Completed,Bengaluru,
21573,4051,2024-02-29,1689.66,Completed,Bengaluru,
21574,1204,2024-03-11,983.36,Completed,Hyderabad,
21575,491,2024-01-13,2123.75,Cancelled,Bengaluru,Delay
21576,2129,2024-03-18,846.84,Completed,Pune,
21577,4966,2024-06-24,868.93,Cancelled,Hyderabad,Payment Failed
21578,2482,2024-05-04,265.04,Completed,Pune,
21579,3361,2024-06-25,779.65,Cancelled,Mumbai,Delay
21580,740,2024-04-07,801.3,Cancelled,Hyderabad,Delay
21581,510,2024-03-31,884.3,Completed,Chennai,
21582,594,2024-03-29,1047.85,Completed,Pune,
21583,2528,2024-04-08,1526.35,Completed,Delhi,
21584,3668,2024-03-13,697.7,Completed,Pune,
21585,755,2024-03-10,1664.55,Completed,Hyderabad,
21586,1463,2024-06-02,506.62,Completed,Delhi,
21587,4060,2024-02-08,2341.1,Completed,Chennai,
21588,4442,2024-01-27,260.05,Completed,Delhi,
21589,3003,2024-02-09,2288.86,Completed,Hyderabad,
21590,105,2024-05-02,1458.56,Completed,Pune,
21591,1593,2024-01-31,1833.1,Completed,Bengaluru,
21592,4884,2024-05-10,886.19,Completed,Chennai,
21593,3753,2024-01-15,599.74,Completed,Bengaluru,
21594,3823,2024-03-10,2378.78,Completed,Pune,
21595,2843,2024-01-11,1214.31,Completed,Hyderabad,
21596,393,2024-01-30,1305.18,Completed,Delhi,
21597,2033,2024-02-04,2467.06,Completed,Mumbai,
21598,4977,2024-04-21,972.96,Completed,Delhi,
21599,4314,2024-02-12,430.44,Completed,Mumbai,
21600,2201,2024-06-16,1549.9,Completed,Pune,
21601,690,2024-04-02,1476.06,Cancelled,Mumbai,Price
21602,4808,2024-06-18,1978.14,Completed,Hyderabad,
21603,1661,2024-06-18,2396.68,Completed,Hyderabad,
21604,3747,2024-04-28,907.65,Cancelled,Chennai,Delay
21605,3963,2024-01-03,1860.13,Completed,Delhi,
21606,1403,2024-03-30,1199.36,Completed,Hyderabad,
21607,2673,2024-03-18,2002.68,Completed,Chennai,
21608,3925,2024-03-23,577.84,Completed,Bengaluru,
21609,4188,2024-03-25,1351.97,Completed,Chennai,
21610,3253,2024-05-03,377.53,Completed,Chennai,
21611,3350,2024-05-28,1490.7,Completed,Delhi,
21612,3331,2024-03-17,588.64,Completed,Delhi,
21613,2350,2024-04-14,2408.1,Completed,Chennai,
21614,4584,2024-02-22,1474.96,Cancelled,Bengaluru,Delay
21615,3826,2024-02-13,1417.56,Cancelled,Bengaluru,Payment Failed
21616,4580,2024-02-15,2436.36,Completed,Pune,
21617,4744,2024-02-06,1346.36,Completed,Pune,
21618,551,2024-02-07,1756.47,Completed,Pune,
21619,1945,2024-04-18,307.37,Completed,Mumbai,
21620,303,2024-04-18,1829.18,Cancelled,Delhi,Delay
21621,418,2024-03-28,439.91,Completed,Hyderabad,
21622,2116,2024-06-14,1994.54,Completed,Delhi,
21623,2105,2024-01-11,2216.75,Completed,Bengaluru,
21624,4297,2024-04-02,925.58,Completed,Chennai,
21625,2647,2024-06-21,2219.7,Cancelled,Hyderabad,Price
21626,830,2024-03-04,1310.06,Completed,Mumbai,
21627,3111,2024-06-20,1514.62,Completed,Hyderabad,
21628,1138,2024-05-05,1145.26,Completed,Hyderabad,
21629,1740,2024-04-21,1296.05,Completed,Hyderabad,
21630,2183,2024-04-14,2289.02,Completed,Delhi,
21631,2911,2024-03-02,2378.78,Completed,Delhi,
21632,4870,2024-03-01,1225.5,Completed,Chennai,
21633,4055,2024-03-30,1383.03,Completed,Pune,
21634,2643,2024-01-12,467.2,Completed,Hyderabad,
21635,787,2024-05-16,948.93,Completed,Delhi,
21636,2550,2024-03-14,1380.45,Cancelled,Mumbai,Payment Failed
21637,3247,2024-04-16,665.94,Completed,Delhi,
21638,4267,2024-05-09,1526.03,Completed,Bengaluru,
21639,2468,2024-05-15,1776.15,Completed,Hyderabad,
21640,3609,2024-04-25,1694.91,Completed,Pune,
21641,2069,2024-02-12,1217.78,Completed,Hyderabad,
21642,2338,2024-05-25,1969.43,Completed,Bengaluru,
21643,2670,2024-06-28,934.9,Completed,Bengaluru,
21644,1817,2024-02-08,1279.34,Completed,Delhi,
21645,2155,2024-01-31,821.36,Completed,Bengaluru,
21646,1803,2024-05-21,1588.35,Completed,Hyderabad,
21647,1811,2024-03-04,1213.63,Completed,Mumbai,
21648,2993,2024-04-12,699.36,Cancelled,Pune,Delay
21649,1922,2024-04-06,908.83,Cancelled,Mumbai,Payment Failed
21650,4717,2024-02-13,842.78,Completed,Mumbai,
21651,2831,2024-04-06,2295.1,Completed,Bengaluru,
21652,3403,2024-01-02,1400.49,Completed,Delhi,
21653,728,2024-06-08,1701.11,Completed,Mumbai,
21654,4228,2024-02-05,2349.89,Completed,Bengaluru,
21655,4435,2024-02-24,619.1,Completed,Mumbai,
21656,221,2024-04-23,2354.86,Completed,Mumbai,
21657,4878,2024-03-27,1441.17,Completed,Hyderabad,
21658,2897,2024-03-09,2169.29,Completed,Hyderabad,
21659,3848,2024-04-20,586.39,Completed,Hyderabad,
21660,4173,2024-03-20,827.75,Completed,Mumbai,
21661,2653,2024-02-09,646.59,Cancelled,Delhi,Payment Failed
21662,3951,2024-01-24,1702.87,Cancelled,Pune,Payment Failed
21663,4688,2024-04-26,523.75,Completed,Chennai,
21664,1367,2024-04-13,2022.8,Completed,Bengaluru,
21665,332,2024-06-04,776.0,Completed,Delhi,
21666,2726,2024-03-02,787.59,Cancelled,Pune,Payment Failed
21667,1405,2024-06-01,846.58,Cancelled,Delhi,Delay
21668,958,2024-01-07,1916.69,Completed,Pune,
21669,3512,2024-02-07,2325.7,Completed,Hyderabad,
21670,2369,2024-04-28,2287.27,Completed,Bengaluru,
21671,529,2024-03-26,432.88,Completed,Delhi,
21672,868,2024-03-26,803.6,Completed,Delhi,
21673,1937,2024-03-31,1746.02,Completed,Pune,
21674,741,2024-04-30,1622.67,Completed,Bengaluru,
21675,1307,2024-04-06,1005.07,Completed,Mumbai,
21676,3417,2024-06-21,2184.54,Completed,Pune,
21677,1758,2024-06-08,500.07,Completed,Pune,
21678,1257,2024-04-12,1669.77,Completed,Delhi,
21679,3942,2024-06-08,828.09,Cancelled,Pune,Payment Failed
21680,1376,2024-01-01,1412.5,Completed,Hyderabad,
21681,716,2024-02-14,1091.22,Completed,Bengaluru,
21682,433,2024-03-04,2453.39,Completed,Pune,
21683,3386,2024-05-14,1319.39,Cancelled,Chennai,Payment Failed
21684,3050,2024-06-14,2445.01,Completed,Pune,
21685,2018,2024-03-10,786.55,Completed,Hyderabad,
21686,257,2024-03-15,1966.26,Completed,Pune,
21687,2837,2024-03-13,1849.23,Completed,Hyderabad,
21688,2305,2024-06-06,2149.58,Completed,Pune,
21689,2207,2024-05-29,1795.3,Cancelled,Delhi,Price
21690,3843,2024-03-13,1769.43,Cancelled,Pune,Delay
21691,4299,2024-02-24,1719.63,Completed,Delhi,
21692,2038,2024-02-15,2465.62,Completed,Hyderabad,
21693,4784,2024-04-06,724.62,Completed,Pune,
21694,4178,2024-06-02,269.26,Completed,Bengaluru,
21695,1470,2024-05-16,1759.33,Cancelled,Pune,Payment Failed
21696,1049,2024-01-15,596.38,Completed,Delhi,
21697,4114,2024-05-26,1762.58,Completed,Pune,
21698,3569,2024-05-23,935.28,Completed,Pune,
21699,961,2024-01-25,299.71,Completed,Delhi,
21700,4117,2024-04-08,1970.47,Completed,Mumbai,
21701,1172,2024-06-27,318.79,Completed,Pune,
21702,2686,2024-03-17,715.52,Completed,Chennai,
21703,2985,2024-06-22,973.74,Completed,Chennai,
21704,736,2024-01-07,505.32,Completed,Bengaluru,
21705,633,2024-02-03,2301.21,Cancelled,Pune,Delay
21706,4542,2024-02-27,1630.22,Completed,Hyderabad,
21707,287,2024-03-18,2213.41,Completed,Mumbai,
21708,4964,2024-01-23,1768.72,Completed,Bengaluru,
21709,4761,2024-05-30,2481.47,Completed,Chennai,
21710,1349,2024-05-24,1407.85,Completed,Hyderabad,
21711,4244,2024-05-20,323.66,Completed,Bengaluru,
21712,2269,2024-05-01,569.97,Completed,Mumbai,
21713,4324,2024-01-27,1553.4,Completed,Mumbai,
21714,4402,2024-03-06,999.78,Completed,Bengaluru,
21715,179,2024-04-10,459.65,Completed,Bengaluru,
21716,1912,2024-06-06,747.72,Cancelled,Delhi,Payment Failed
21717,1500,2024-05-11,1291.51,Completed,Hyderabad,
21718,1998,2024-04-03,1391.82,Completed,Bengaluru,
21719,4513,2024-03-07,2349.54,Completed,Hyderabad,
21720,2658,2024-05-21,408.56,Completed,Mumbai,
21721,2676,2024-01-11,1022.96,Completed,Mumbai,
21722,2171,2024-02-09,1363.91,Completed,Chennai,
21723,2333,2024-05-10,460.52,Completed,Bengaluru,
21724,3990,2024-01-01,1781.94,Completed,Hyderabad,
21725,2755,2024-01-09,1384.56,Completed,Mumbai,
21726,2051,2024-04-21,1256.88,Completed,Chennai,
21727,262,2024-03-13,1708.99,Completed,Delhi,
21728,1495,2024-05-03,861.97,Completed,Hyderabad,
21729,332,2024-03-16,980.45,Completed,Hyderabad,
21730,4357,2024-05-08,574.21,Completed,Hyderabad,
21731,2820,2024-05-23,1404.57,Completed,Hyderabad,
21732,4543,2024-04-03,1056.54,Completed,Hyderabad,
21733,4869,2024-03-12,798.76,Completed,Delhi,
21734,2617,2024-02-15,486.91,Completed,Chennai,
21735,2643,2024-05-17,253.42,Completed,Mumbai,
21736,4296,2024-06-09,644.71,Cancelled,Hyderabad,Delay
21737,4764,2024-04-11,769.08,Completed,Chennai,
21738,1159,2024-02-10,1316.5,Completed,Hyderabad,
21739,294,2024-06-27,754.29,Completed,Hyderabad,
21740,2925,2024-01-22,2080.6,Completed,Chennai,
21741,4181,2024-05-23,1290.5,Completed,Mumbai,
21742,293,2024-03-23,1634.76,Completed,Bengaluru,
21743,1162,2024-03-15,678.26,Completed,Mumbai,
21744,411,2024-01-14,1157.09,Completed,Hyderabad,
21745,509,2024-06-02,1586.39,Completed,Mumbai,
21746,3956,2024-06-20,915.41,Completed,Pune,
21747,3290,2024-05-27,973.25,Completed,Bengaluru,
21748,4714,2024-05-12,2057.08,Completed,Delhi,
21749,2140,2024-01-11,2125.52,Completed,Pune,
21750,4880,2024-02-16,1425.76,Completed,Hyderabad,
21751,1394,2024-01-10,2261.74,Completed,Delhi,
21752,2619,2024-03-01,1894.37,Cancelled,Chennai,Price
21753,4867,2024-04-20,327.19,Completed,Delhi,
21754,1977,2024-02-14,1486.79,Cancelled,Bengaluru,Price
21755,707,2024-02-16,1804.92,Completed,Mumbai,
21756,1299,2024-06-10,1444.04,Completed,Chennai,
21757,2952,2024-04-27,2113.54,Completed,Mumbai,
21758,3859,2024-05-20,891.93,Completed,Mumbai,
21759,3108,2024-01-23,350.6,Completed,Mumbai,
21760,4720,2024-02-05,1657.33,Completed,Pune,
21761,741,2024-03-16,1880.84,Completed,Hyderabad,
21762,4293,2024-06-23,1960.08,Completed,Delhi,
21763,3900,2024-04-18,225.44,Completed,Chennai,
21764,2338,2024-03-24,1748.77,Completed,Hyderabad,
21765,4862,2024-03-20,247.67,Cancelled,Hyderabad,Delay
21766,1435,2024-01-14,1982.01,Completed,Bengaluru,
21767,1322,2024-03-06,1817.14,Completed,Chennai,
21768,1011,2024-06-25,1505.05,Completed,Bengaluru,
21769,4184,2024-01-16,1364.55,Completed,Bengaluru,
21770,176,2024-02-12,1844.75,Completed,Bengaluru,
21771,2326,2024-04-11,331.55,Completed,Mumbai,
21772,1321,2024-04-22,2114.04,Completed,Delhi,
21773,2472,2024-01-09,662.82,Completed,Mumbai,
21774,1440,2024-05-28,1298.91,Completed,Hyderabad,
21775,4129,2024-03-22,1319.64,Cancelled,Chennai,Price
21776,209,2024-04-19,1987.38,Completed,Mumbai,
21777,248,2024-04-07,643.88,Cancelled,Delhi,Delay
21778,3450,2024-03-24,889.42,Completed,Delhi,
21779,2895,2024-02-12,1725.15,Completed,Hyderabad,
21780,3775,2024-03-06,1149.38,Cancelled,Chennai,Price
21781,790,2024-05-11,887.39,Completed,Pune,
21782,4081,2024-05-02,1629.27,Completed,Hyderabad,
21783,4114,2024-04-18,399.12,Completed,Hyderabad,
21784,2261,2024-04-11,2016.49,Cancelled,Chennai,Price
21785,1747,2024-05-14,1406.92,Completed,Mumbai,
21786,2562,2024-03-26,673.85,Completed,Bengaluru,
21787,1118,2024-03-24,1139.59,Completed,Pune,
21788,857,2024-01-04,501.48,Completed,Bengaluru,
21789,2970,2024-05-03,1618.14,Completed,Hyderabad,
21790,2855,2024-01-20,1739.39,Completed,Pune,
21791,1041,2024-02-04,1132.16,Cancelled,Chennai,Delay
21792,3203,2024-04-06,981.29,Completed,Chennai,
21793,298,2024-06-21,2154.5,Completed,Mumbai,
21794,998,2024-01-14,1524.96,Completed,Chennai,
21795,2845,2024-05-29,1734.15,Completed,Hyderabad,
21796,3202,2024-02-17,493.29,Completed,Hyderabad,
21797,2664,2024-06-06,1840.65,Completed,Delhi,
21798,3342,2024-01-29,1222.6,Completed,Mumbai,
21799,2316,2024-02-05,1043.34,Completed,Mumbai,
21800,4596,2024-02-11,2337.63,Completed,Hyderabad,
21801,3559,2024-01-29,324.05,Completed,Pune,
21802,914,2024-05-14,649.89,Cancelled,Pune,Payment Failed
21803,4313,2024-06-08,1062.59,Completed,Bengaluru,
21804,3429,2024-05-20,945.29,Completed,Delhi,
21805,4742,2024-05-20,1374.57,Completed,Chennai,
21806,1005,2024-05-21,1122.07,Completed,Chennai,
21807,1310,2024-05-13,2013.06,Completed,Delhi,
21808,2594,2024-05-23,1966.4,Completed,Bengaluru,
21809,2771,2024-02-10,1976.46,Cancelled,Bengaluru,Payment Failed
21810,3403,2024-06-28,1049.52,Completed,Bengaluru,
21811,2741,2024-04-21,1136.95,Completed,Mumbai,
21812,4880,2024-03-25,1857.06,Completed,Bengaluru,
21813,922,2024-04-17,485.66,Completed,Mumbai,
21814,1721,2024-05-23,2159.42,Completed,Mumbai,
21815,3069,2024-01-05,1444.89,Completed,Hyderabad,
21816,3184,2024-05-31,2151.65,Completed,Delhi,
21817,1516,2024-06-19,2025.29,Cancelled,Chennai,Price
21818,3610,2024-01-10,1061.08,Cancelled,Pune,Payment Failed
21819,2310,2024-02-04,433.59,Completed,Mumbai,
21820,4743,2024-01-31,2317.91,Completed,Delhi,
21821,3853,2024-04-29,992.59,Completed,Delhi,
21822,2737,2024-03-19,1059.61,Cancelled,Delhi,Price
21823,1134,2024-05-18,2290.81,Completed,Bengaluru,
21824,1503,2024-01-09,2309.9,Cancelled,Mumbai,Payment Failed
21825,4720,2024-02-13,804.68,Completed,Bengaluru,
21826,1637,2024-04-25,404.6,Completed,Chennai,
21827,1810,2024-05-23,202.55,Completed,Chennai,
21828,267,2024-04-29,1208.08,Completed,Bengaluru,
21829,4874,2024-06-24,1507.72,Completed,Hyderabad,
21830,668,2024-02-22,821.78,Cancelled,Bengaluru,Delay
21831,54,2024-03-05,797.42,Completed,Delhi,
21832,2822,2024-06-24,1020.61,Completed,Pune,
21833,3946,2024-03-10,805.1,Completed,Bengaluru,
21834,4491,2024-02-15,2174.41,Completed,Delhi,
21835,4608,2024-04-30,1678.54,Completed,Bengaluru,
21836,801,2024-04-30,2106.58,Cancelled,Bengaluru,Delay
21837,4421,2024-02-02,2179.1,Completed,Chennai,
21838,4192,2024-06-28,1200.52,Cancelled,Bengaluru,Delay
21839,2027,2024-03-21,1298.43,Completed,Chennai,
21840,174,2024-02-24,2448.99,Cancelled,Bengaluru,Delay
21841,4440,2024-06-27,2078.73,Completed,Pune,
21842,55,2024-04-07,2035.16,Completed,Pune,
21843,710,2024-04-19,1542.54,Completed,Hyderabad,
21844,1641,2024-06-16,1260.65,Completed,Bengaluru,
21845,1815,2024-06-01,2257.6,Completed,Delhi,
21846,1714,2024-05-29,2050.48,Completed,Mumbai,
21847,2350,2024-05-04,1388.61,Completed,Hyderabad,
21848,3277,2024-03-31,822.13,Completed,Delhi,
21849,4316,2024-02-07,538.74,Completed,Hyderabad,
21850,4524,2024-05-16,1471.22,Completed,Mumbai,
21851,4237,2024-02-06,880.87,Completed,Mumbai,
21852,2503,2024-01-05,807.7,Completed,Mumbai,
21853,4254,2024-03-22,443.31,Completed,Delhi,
21854,105,2024-05-29,279.29,Completed,Hyderabad,
21855,2790,2024-04-19,2001.71,Completed,Chennai,
21856,1950,2024-05-19,448.37,Cancelled,Mumbai,Price
21857,4385,2024-02-29,2243.8,Completed,Delhi,
21858,4728,2024-06-20,691.7,Completed,Bengaluru,
21859,1209,2024-05-29,1947.25,Completed,Chennai,
21860,4375,2024-01-06,2092.9,Completed,Chennai,
21861,2996,2024-01-27,2022.88,Completed,Bengaluru,
21862,4321,2024-02-24,2207.57,Completed,Delhi,
21863,1907,2024-05-22,981.36,Completed,Bengaluru,
21864,3894,2024-03-04,2467.54,Completed,Bengaluru,
21865,1711,2024-01-17,843.07,Completed,Mumbai,
21866,3249,2024-01-03,2348.89,Completed,Hyderabad,
21867,4180,2024-01-10,1206.11,Completed,Delhi,
21868,1592,2024-03-03,330.94,Completed,Mumbai,
21869,2140,2024-03-29,2005.31,Completed,Chennai,
21870,8,2024-03-25,2011.04,Cancelled,Pune,Payment Failed
21871,3734,2024-04-13,653.79,Completed,Hyderabad,
21872,3646,2024-05-16,2094.08,Completed,Pune,
21873,1655,2024-05-31,562.43,Completed,Chennai,
21874,479,2024-02-01,548.29,Completed,Mumbai,
21875,4204,2024-01-03,2060.51,Completed,Hyderabad,
21876,3928,2024-06-09,867.5,Completed,Hyderabad,
21877,3698,2024-06-19,376.82,Completed,Mumbai,
21878,2285,2024-04-18,2399.59,Completed,Hyderabad,
21879,2015,2024-05-19,1481.19,Cancelled,Delhi,Price
21880,2577,2024-04-02,1230.58,Completed,Delhi,
21881,1628,2024-04-12,1359.45,Completed,Mumbai,
21882,4725,2024-04-06,1742.04,Completed,Hyderabad,
21883,1411,2024-06-08,2181.83,Completed,Mumbai,
21884,1243,2024-05-27,1746.93,Completed,Hyderabad,
21885,1173,2024-03-08,1900.91,Completed,Hyderabad,
21886,2102,2024-05-24,614.35,Completed,Hyderabad,
21887,1882,2024-05-26,1083.41,Completed,Hyderabad,
21888,3185,2024-05-11,1545.06,Completed,Delhi,
21889,427,2024-04-02,1624.63,Completed,Hyderabad,
21890,2546,2024-01-17,822.59,Completed,Hyderabad,
21891,1316,2024-01-22,2442.46,Completed,Hyderabad,
21892,511,2024-06-18,471.83,Completed,Bengaluru,
21893,441,2024-06-21,458.24,Completed,Delhi,
21894,1656,2024-01-11,727.05,Completed,Chennai,
21895,3675,2024-01-29,1934.0,Completed,Delhi,
21896,2770,2024-01-20,284.07,Completed,Mumbai,
21897,3045,2024-01-05,2472.09,Completed,Delhi,
21898,2658,2024-06-01,2471.78,Completed,Bengaluru,
21899,4886,2024-02-03,567.27,Completed,Chennai,
21900,3608,2024-05-19,1122.77,Completed,Delhi,
21901,396,2024-01-28,669.01,Completed,Bengaluru,
21902,3147,2024-04-07,1138.43,Completed,Delhi,
21903,828,2024-01-06,1425.58,Cancelled,Bengaluru,Price
21904,3591,2024-01-19,2092.28,Completed,Delhi,
21905,3005,2024-01-12,282.36,Completed,Mumbai,
21906,4661,2024-01-25,2469.86,Completed,Mumbai,
21907,792,2024-01-13,2363.29,Completed,Bengaluru,
21908,503,2024-03-16,1511.96,Completed,Hyderabad,
21909,3893,2024-01-03,1306.06,Completed,Delhi,
21910,4877,2024-01-24,1466.48,Completed,Delhi,
21911,4430,2024-01-08,242.41,Completed,Mumbai,
21912,4587,2024-04-21,1896.67,Completed,Mumbai,
21913,2049,2024-04-29,1341.8,Completed,Chennai,
21914,2675,2024-05-02,857.89,Completed,Bengaluru,
21915,3409,2024-03-30,1261.55,Completed,Pune,
21916,2235,2024-02-14,872.91,Completed,Hyderabad,
21917,4022,2024-01-01,1809.89,Cancelled,Bengaluru,Delay
21918,3503,2024-01-03,1613.2,Cancelled,Hyderabad,Price
21919,3611,2024-03-05,1092.61,Cancelled,Bengaluru,Payment Failed
